"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","hover_img","price","special_price","msrp","color","status","visibility","product_sku","minimalism_prsku","minimalism_prlayout","minimalism_prprevnext","minimalism_prscrollingimages","minimalism_prmoreviews","minimalism_prrelated","minimalism_prcolleteral","minimalism_relatedpos","minimalism_prbrand","minimalism_prbrandlink","minimalism_prbrandtarget","minimalism_prbrandpos","minimalism_prsidebar","size","todopagocodigo","todopagoenvio","todopagoservicio","todopagodelivery","ebizmarts_mark_visited","new","sale","description","short_description","meta_keyword","custom_layout_update","static_blocks","minimalism_prcustom","minimalism_prtabs","minimalism_prrelatedcontent","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","todopagofechaevento","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled","weight","tax_class_id","is_recurring"
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/2/2292-negro-04.jpg","","4","0","","",""
"admin","base","Default","simple","","000109932","0","Art. 2292-37","","","/2/2/2292-negro-02_2.jpg","","","art-2292-37","art-2292-37.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3299.0000","2499.0000","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Borcego confeccionado en cuero color negro con cierre y cordones.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-19 00:00:00","2016-04-15 00:00:00","2016-04-21 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 2292-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","65,81","","1","Art. 1230","","","/1/2/1230-negro-01.jpg","/1/2/1230-negro-01.jpg","/1/2/1230-negro-01.jpg","borcego-1230","borcego-1230.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2999.0000","2399.0000","","Negro","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Borcego confeccionado en cuero y charol color negro.</span></p>","","","","","","","2016-05-13 00:00:00","","2016-04-15 00:00:00","2016-04-21 00:00:00","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 1230","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/2/1230-negro-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/2/1230-negro-03.jpg","","3","0","","",""
"admin","base","Default","simple","","000111184","0","Art. 1230-38","","","/1/2/1230-negro-01_3.jpg","","","art-1230-38","art-1230-38.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2999.0000","1999.0000","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Borcego confeccionado en cuero y charol color negro.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-19 00:00:00","2016-04-15 00:00:00","2016-04-21 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 1230-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000110601","0","Art. 4002-39","","","/4/0/4002-suela-01_4.jpg","","","art-4002-39","art-4002-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3299.0000","2299.0000","","Suela","Deshabilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Borcego confeccionado en cuero grabado color suela.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-19 00:00:00","2016-04-15 00:00:00","2016-04-21 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2017-01-02 18:32:00","","1","0","1","1","1","0.0000","1","0","0","1","1","Art. 4002-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","71,81","","1","Art. 300135","","","/3/0/3001-35-negro-y-rojo-02.jpg","/3/0/3001-35-negro-y-rojo-02.jpg","/3/0/3001-35-negro-y-rojo-02.jpg","ballerinas-negro-300135","ballerinas-negro-300135.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2399.0000","1899.0000","","Negro","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Ballerinas de charol matelaseado con ribete y moño rojo.</span></p>","","","","","","","2016-05-13 00:00:00","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 300135","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/0/3001-35-negro-y-rojo-04.jpg","","5","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/0/3001-35-negro-y-rojo-01.jpg","","6","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/3/0/3001-35-negro-y-rojo-03.jpg","","7","0","","",""
"admin","base","Default","simple","","000110511","0","Art. 300135-37","","","/3/0/3001-35-negro-y-rojo-02_2.jpg","","","art-300135-37","art-300135-37.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2399.0000","1999.0000","","Amarillo","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Ballerinas de charol matelaseado con ribete y moño rojo.</span></p>
<span style=""color: #ff6114;""><strong>Compralas en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 300135-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000110513","0","Art. 300135-39","","","/3/0/3001-35-negro-y-rojo-02_3.jpg","","","art-300135-39","art-300135-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2399.0000","1999.0000","","Amarillo","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Ballerinas de charol matelaseado con ribete y moño rojo.</span></p>
<span style=""color: #ff6114;""><strong>Compralas en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 300135-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","66,68,81","","1","Art. 603","","","/6/0/603del047-negro-01.jpg","/6/0/603del047-negro-01.jpg","/6/0/603del047-negro-01.jpg","botita-con-elastico-603","botita-con-elastico-603.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3999.0000","3399.0000","","Negro","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Bota corta confeccionada en cuero y elástico para mayor confort.</span></p>","","","","","","","2016-06-23 00:00:00","","2016-05-26 00:00:00","2016-06-08 00:00:00","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 603","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/6/0/603del047-negro-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/6/0/603del047-negro-03.jpg","","3","0","","",""
"admin","base","Default","simple","","000111359","0","Art. 603-36","","","/6/0/603del047-negro-01_1.jpg","","","art-603-36","art-603-36.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Bota corta confeccionada en cuero grabado tipo reptil con cierres laterales.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-19 00:00:00","2016-04-15 00:00:00","2016-06-08 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 603-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111361","0","Art. 603-38","","","/6/0/603del047-negro-01_3.jpg","","","art-603-38","art-603-38.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3399.0000","","","Negro","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Bota corta confeccionada en cuero grabado tipo reptil con cierres laterales.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-19 00:00:00","2016-04-15 00:00:00","2016-06-08 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 603-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","66,68,83","","1","Art. M-5","","","/m/-/m-5-negro-01.jpg","/m/-/m-5-negro-01.jpg","/m/-/m-5-negro-01.jpg","botita-m-5-charol-negro","botita-m-5-charol-negro.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Bota corta urbana acordonada, confeccionada en charol negro picado y base de goma.</span></p>
","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-15 00:00:00","2016-04-30 00:00:00","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. M-5","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/m/-/m-5-negro-03.jpg","","5","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/m/-/m-5-negro-02.jpg","","6","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/m/-/m-5-negro-04.jpg","","7","0","","",""
"admin","base","Default","simple","","000111268","0","Art. M-5-36","","","/m/-/m-5-negro-01_1.jpg","","","art-m-5-36","art-m-5-36.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Bota corta urbana acordonada, confeccionada en charol negro picado y base de goma.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-15 00:00:00","2016-04-30 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. M-5-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111271","0","Art. M-5-39","","","/m/-/m-5-negro-01_4.jpg","","","art-m-5-39","art-m-5-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","3699.0000","","","","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Bota corta urbana acordonada, confeccionada en charol negro picado y base de goma.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-15 00:00:00","2016-04-30 00:00:00","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2016-12-18 04:07:34","","1","0","1","1","1","0.0000","1","0","0","1","1","Art. M-5-39","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","configurable","84","","1","Art. 201","","","/2/0/201-mocasin-bordo-01.jpg","/2/0/201-mocasin-bordo-01.jpg","/2/0/201-mocasin-bordo-01.jpg","mocasin-201","mocasin-6951.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","1999.0000","","Bordo","Habilitado","Catálogo, Búsqueda","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","","no_select","no_select","no_select","no_select","No","No","No","<img src=""{{media url=""wysiwyg/talles-M.jpg""}}"" alt="""" />","<p><span style=""color: #000000;"">Zapato estilo mocasín confeccionado en cuero y fondo de suela.</span></p>","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-10 00:00:00","2017-05-13 00:00:00","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 201","0","configurable","","","","","","","","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/201-mocasin-bordo-02.jpg","","2","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/201-mocasin-bordo-03.jpg","","3","0","","",""
"admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/201-mocasin-bordo-04.jpg","","4","0","","",""
"admin","base","Default","simple","","000111434","0","Art. 201-36","","","/2/0/201-mocasin-bordo-01_1.jpg","","","art-201-36","art-201-36.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","1999.0000","","Bordo","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","36","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Zapato estilo mocasín confeccionado en cuero y fondo de suela.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-10 00:00:00","2017-05-13 00:00:00","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 201-36","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111435","0","Art. 201-37","","","/2/0/201-mocasin-bordo-01_2.jpg","","","art-201-37","art-201-37.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","1999.0000","","Bordo","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","37","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Zapato estilo mocasín confeccionado en cuero y fondo de suela.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-10 00:00:00","2017-05-13 00:00:00","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 201-37","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111436","0","Art. 201-38","","","/2/0/201-mocasin-bordo-01_3.jpg","","","art-201-38","art-201-38.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","1999.0000","","Bordo","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","38","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Zapato estilo mocasín confeccionado en cuero y fondo de suela.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-10 00:00:00","2017-05-13 00:00:00","","","","4.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 201-38","0","simple","","","","","","","","1.0000","","No"
"admin","base","Default","simple","","000111437","0","Art. 201-39","","","/2/0/201-mocasin-bordo-01_4.jpg","","","art-201-39","art-201-39.html","","Sin actualizaciones de layout","Información del producto","","",""," ","Usar configuración","Usar configuración","No","no_selection","2699.0000","1999.0000","","Bordo","Habilitado","Not Visible Individually","","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","Usar las configuraciones de Config","39","no_select","no_select","no_select","no_select","No","No","No","","<p><span style=""color: #000000;"">Zapato estilo mocasín confeccionado en cuero y fondo de suela.</span></p>
<span style=""color: #ff6114;""><strong>Compralos en: 
<em>3, 6 y 12 CUOTAS SIN INTERÉS</em></strong></span>","","","","","","","2016-05-13 00:00:00","2016-05-13 00:00:00","2016-04-10 00:00:00","2017-05-13 00:00:00","","","","3.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","Art. 201-39","0","simple","","","","","","","","1.0000","","No"
